ID_ALUNO,ANO_INGRESSO,INDE,PEDRA,PONTO_VIRADA,ano
1,2018.0,7.88,Ametista,Não,2020
3,2018.0,7.86,Ametista,Não,2020
4,2022.0,5.08,Quartzo,Não,2020
5,2019.0,8.08,Ametista,Não,2020
8,2017.0,8.38,Ametista,Sim,2020
10,2019.0,5.16,Quartzo,Não,2020
11,2020.0,9.71,Topázio,Sim,2020
12,2017.0,5.84,Quartzo,Não,2020
14,2018.0,6.43,Ágata,Não,2020
15,2019.0,5.16,Quartzo,Não,2020
17,2018.0,7.77,Ametista,Não,2020
18,2017.0,7.21,Ágata,Não,2020
28,2018.0,9.35,Topázio,Sim,2020
30,2022.0,7.13,Ágata,Não,2020
33,2020.0,7.01,Ágata,Não,2020
34,2018.0,7.7,Ametista,Não,2020
35,2017.0,6.64,Ágata,Não,2020
36,2019.0,8.31,Ametista,Não,2020
37,2018.0,6.68,Ágata,Não,2020
39,2017.0,8.13,Ametista,Não,2020
41,2020.0,7.46,Ametista,Não,2020
43,2018.0,7.81,Ametista,Não,2020
44,2020.0,6.22,Ágata,Não,2020
45,2022.0,6.63,Ágata,Não,2020
46,2020.0,6.97,Ágata,Não,2020
51,2019.0,8.96,Topázio,Não,2020
52,2018.0,8.18,Ametista,Não,2020
55,2017.0,6.88,Ágata,Sim,2020
57,2018.0,7.31,Ametista,Não,2020
59,2020.0,6.56,Ágata,Não,2020
60,2016.0,7.68,Ametista,Não,2020
61,2020.0,5.6,Quartzo,Não,2020
62,2020.0,6.33,Ágata,Não,2020
68,2020.0,5.99,Quartzo,Não,2020
71,2019.0,7.55,Ametista,Não,2020
75,2019.0,9.69,Topázio,Sim,2020
76,2020.0,8.96,Topázio,Não,2020
78,2017.0,7.35,Ametista,Não,2020
80,2022.0,6.5,Ágata,Não,2020
81,2019.0,7.39,Ametista,Sim,2020
82,2020.0,7.95,Ametista,Não,2020
83,2016.0,8.16,Ametista,Sim,2020
84,2021.0,8.75,Topázio,Não,2020
85,2019.0,7.26,Ágata,Não,2020
86,2019.0,5.69,Quartzo,Não,2020
87,2016.0,8.19,Ametista,Sim,2020
88,2018.0,9.04,Topázio,Sim,2020
89,2019.0,7.94,Ametista,Não,2020
90,2019.0,7.07,Ágata,Não,2020
91,2018.0,6.85,Ágata,Não,2020
94,2019.0,6.76,Ágata,Não,2020
95,2019.0,7.34,Ametista,Não,2020
96,2019.0,6.43,Ágata,Sim,2020
97,2018.0,7.39,Ametista,Não,2020
100,2018.0,6.91,Ágata,Não,2020
102,2020.0,7.97,Ametista,Não,2020
103,2020.0,8.6,Topázio,Não,2020
105,2020.0,8.52,Topázio,Não,2020
106,2020.0,8.45,Ametista,Não,2020
111,2020.0,6.85,Ágata,Não,2020
112,2018.0,6.45,Ágata,Não,2020
113,2019.0,7.69,Ametista,Não,2020
115,2019.0,5.33,Quartzo,Não,2020
117,2020.0,8.03,Ametista,Não,2020
118,2019.0,8.34,Ametista,Não,2020
120,2019.0,7.9,Ametista,Não,2020
125,2020.0,7.19,Ágata,Não,2020
128,2019.0,5.85,Quartzo,Não,2020
132,2017.0,7.34,Ametista,Não,2020
133,2019.0,8.43,Ametista,Não,2020
135,2019.0,7.8,Ametista,Não,2020
136,2018.0,4.64,Quartzo,Não,2020
139,2020.0,6.11,Ágata,Não,2020
145,2019.0,8.35,Ametista,Sim,2020
146,2018.0,6.39,Ágata,Não,2020
147,2019.0,5.93,Quartzo,Não,2020
149,2019.0,7.13,Ágata,Não,2020
151,2019.0,8.24,Ametista,Não,2020
152,2019.0,7.96,Ametista,Não,2020
153,2017.0,8.17,Ametista,Sim,2020
154,2019.0,5.88,Quartzo,Não,2020
156,2018.0,7.11,Ágata,Não,2020
157,2019.0,7.18,Ágata,Não,2020
158,2018.0,6.06,Quartzo,Não,2020
160,2018.0,4.48,Quartzo,Não,2020
162,2018.0,7.95,Ametista,Não,2020
163,2017.0,6.44,Ágata,Não,2020
164,2019.0,7.71,Ametista,Não,2020
165,2019.0,8.43,Ametista,Não,2020
168,2019.0,8.08,Ametista,Não,2020
169,2020.0,7.8,Ametista,Não,2020
173,2016.0,3.74,Quartzo,Não,2020
183,2018.0,7.86,Ametista,Não,2020
184,2018.0,8.26,Ametista,Não,2020
186,2020.0,6.31,Ágata,Não,2020
187,2020.0,6.41,Ágata,Não,2020
188,2018.0,7.74,Ametista,Sim,2020
189,2020.0,7.26,Ágata,Não,2020
190,2017.0,8.73,Topázio,Sim,2020
192,2022.0,4.85,Quartzo,Não,2020
193,2016.0,8.54,Topázio,Sim,2020
194,2017.0,7.12,Ágata,Não,2020
197,2019.0,8.83,Topázio,Não,2020
198,2017.0,5.52,Quartzo,Não,2020
199,2019.0,6.66,Ágata,Não,2020
200,2016.0,7.36,Ametista,Não,2020
201,2019.0,7.72,Ametista,Não,2020
202,2018.0,3.78,Quartzo,Não,2020
206,2018.0,5.22,Quartzo,Não,2020
208,2020.0,7.84,Ametista,Não,2020
209,2019.0,9.08,Topázio,Sim,2020
210,2017.0,8.21,Ametista,Não,2020
212,2019.0,6.35,Ágata,Não,2020
213,2018.0,8.08,Ametista,Não,2020
215,2019.0,8.87,Topázio,Não,2020
217,2019.0,8.94,Topázio,Sim,2020
219,2019.0,7.83,Ametista,Não,2020
222,2019.0,8.48,Topázio,Não,2020
223,2019.0,6.59,Ágata,Não,2020
225,2016.0,8.85,Topázio,Não,2020
226,2018.0,7.85,Ametista,Não,2020
227,2020.0,5.98,Quartzo,Não,2020
229,2019.0,5.89,Quartzo,Não,2020
230,2016.0,5.0,Quartzo,Não,2020
231,2019.0,5.96,Quartzo,Não,2020
235,2019.0,8.13,Ametista,Não,2020
238,2019.0,6.49,Ágata,Não,2020
241,2017.0,7.29,Ametista,Não,2020
242,2018.0,6.71,Ágata,Não,2020
246,2019.0,7.64,Ametista,Não,2020
251,2019.0,8.58,Topázio,Não,2020
259,2019.0,8.75,Topázio,Sim,2020
261,2020.0,7.25,Ágata,Não,2020
262,2017.0,8.22,Ametista,Sim,2020
263,2016.0,8.39,Ametista,Não,2020
265,2019.0,7.63,Ametista,Não,2020
266,2019.0,8.34,Ametista,Não,2020
267,2018.0,8.37,Ametista,Sim,2020
269,2019.0,7.1,Ágata,Não,2020
270,2017.0,7.19,Ágata,Não,2020
273,2018.0,4.39,Quartzo,Não,2020
274,2018.0,6.11,Ágata,Não,2020
275,2017.0,6.4,Ágata,Não,2020
277,2018.0,8.02,Ametista,Não,2020
278,2019.0,8.24,Ametista,Não,2020
280,2018.0,6.65,Ágata,Não,2020
284,2020.0,7.9,Ametista,Não,2020
285,2020.0,5.11,Quartzo,Não,2020
286,2020.0,6.96,Ágata,Não,2020
287,2019.0,8.3,Ametista,Sim,2020
288,2020.0,6.84,Ágata,Não,2020
292,2022.0,8.49,Topázio,Sim,2020
293,2019.0,4.42,Quartzo,Não,2020
295,2017.0,7.59,Ametista,Não,2020
296,2020.0,7.71,Ametista,Não,2020
297,2019.0,7.2,Ágata,Não,2020
298,2022.0,6.34,Ágata,Não,2020
301,2019.0,8.85,Topázio,Não,2020
305,2018.0,7.36,Ametista,Não,2020
306,2019.0,3.89,Quartzo,Não,2020
309,2019.0,8.2,Ametista,Não,2020
312,2019.0,8.51,Topázio,Não,2020
313,2020.0,7.9,Ametista,Não,2020
315,2019.0,9.46,Topázio,Sim,2020
316,2022.0,6.43,Ágata,Não,2020
318,2020.0,8.3,Ametista,Não,2020
319,2019.0,7.18,Ágata,Não,2020
321,2019.0,4.92,Quartzo,Não,2020
323,2016.0,6.05,Quartzo,Não,2020
324,2019.0,8.06,Ametista,Não,2020
328,2020.0,6.86,Ágata,Não,2020
329,2017.0,7.98,Ametista,Não,2020
330,2022.0,7.68,Ametista,Não,2020
332,2019.0,8.26,Ametista,Não,2020
335,2020.0,7.47,Ametista,Não,2020
337,2016.0,8.95,Topázio,Sim,2020
338,2018.0,5.91,Quartzo,Não,2020
339,2018.0,8.14,Ametista,Não,2020
340,2018.0,7.6,Ametista,Não,2020
342,2016.0,8.13,Ametista,Não,2020
343,2020.0,7.58,Ametista,Sim,2020
344,2019.0,4.35,Quartzo,Não,2020
345,2019.0,8.5,Topázio,Não,2020
346,2019.0,8.42,Ametista,Não,2020
348,2019.0,7.79,Ametista,Não,2020
349,2020.0,9.2,Topázio,Sim,2020
353,2019.0,7.17,Ágata,Não,2020
354,2016.0,4.66,Quartzo,Não,2020
355,2019.0,6.41,Ágata,Não,2020
359,2019.0,8.18,Ametista,Não,2020
361,2019.0,5.67,Quartzo,Não,2020
364,2019.0,7.81,Ametista,Não,2020
365,2017.0,8.4,Ametista,Sim,2020
367,2016.0,8.33,Ametista,Não,2020
370,2019.0,8.61,Topázio,Sim,2020
371,2017.0,7.38,Ametista,Não,2020
372,2017.0,6.82,Ágata,Não,2020
373,2017.0,6.22,Ágata,Não,2020
375,2016.0,9.34,Topázio,Sim,2020
377,2017.0,7.41,Ametista,Não,2020
378,2016.0,7.97,Ametista,Não,2020
379,2018.0,5.68,Quartzo,Não,2020
381,2019.0,6.44,Ágata,Não,2020
383,2019.0,7.92,Ametista,Não,2020
385,2020.0,7.34,Ametista,Não,2020
387,2018.0,6.29,Ágata,Não,2020
388,2018.0,7.04,Ágata,Não,2020
389,2020.0,8.4,Ametista,Sim,2020
390,2019.0,7.43,Ametista,Não,2020
393,2017.0,7.21,Ágata,Não,2020
394,2016.0,5.93,Quartzo,Não,2020
396,2019.0,7.45,Ametista,Não,2020
397,2016.0,7.69,Ametista,Não,2020
399,2020.0,4.23,Quartzo,Não,2020
400,2019.0,4.86,Quartzo,Não,2020
401,2019.0,8.41,Ametista,Não,2020
404,2016.0,8.32,Ametista,Não,2020
406,2018.0,7.98,Ametista,Não,2020
407,2018.0,8.29,Ametista,Sim,2020
408,2020.0,9.32,Topázio,Não,2020
414,2019.0,5.77,Quartzo,Não,2020
416,2018.0,7.78,Ametista,Não,2020
421,2018.0,7.14,Ágata,Não,2020
424,2017.0,7.91,Ametista,Não,2020
425,2019.0,7.13,Ágata,Não,2020
426,2020.0,6.65,Ágata,Não,2020
431,2020.0,6.81,Ágata,Não,2020
435,2020.0,7.31,Ametista,Não,2020
437,2018.0,7.81,Ametista,Não,2020
439,2018.0,4.93,Quartzo,Não,2020
441,2019.0,7.6,Ametista,Não,2020
442,2020.0,8.22,Ametista,Não,2020
443,2019.0,7.67,Ametista,Não,2020
445,2020.0,6.66,Ágata,Não,2020
447,2019.0,7.0,Ágata,Não,2020
448,2019.0,7.51,Ametista,Não,2020
449,2019.0,8.75,Topázio,Não,2020
450,2019.0,6.96,Ágata,Não,2020
451,2018.0,7.32,Ametista,Não,2020
453,2019.0,5.68,Quartzo,Não,2020
455,2019.0,8.59,Topázio,Sim,2020
457,2020.0,5.91,Quartzo,Não,2020
458,2020.0,5.54,Quartzo,Não,2020
459,2019.0,5.94,Quartzo,Não,2020
460,2016.0,8.11,Ametista,Sim,2020
462,2020.0,7.25,Ágata,Não,2020
463,2017.0,8.29,Ametista,Não,2020
464,2020.0,6.84,Ágata,Não,2020
466,2017.0,5.78,Quartzo,Não,2020
467,2019.0,6.62,Ágata,Não,2020
468,2018.0,7.43,Ametista,Não,2020
469,2016.0,8.35,Ametista,Não,2020
472,2020.0,8.22,Ametista,Não,2020
473,2018.0,7.81,Ametista,Não,2020
474,2019.0,8.03,Ametista,Não,2020
476,2019.0,8.1,Ametista,Não,2020
477,2019.0,5.79,Quartzo,Não,2020
478,2020.0,6.58,Ágata,Não,2020
482,2016.0,8.34,Ametista,Não,2020
483,2018.0,8.37,Ametista,Não,2020
486,2019.0,5.86,Quartzo,Não,2020
487,2019.0,8.78,Topázio,Não,2020
488,2019.0,6.51,Ágata,Não,2020
490,2016.0,8.0,Ametista,Não,2020
491,2022.0,6.66,Ágata,Não,2020
492,2018.0,7.6,Ametista,Não,2020
496,2018.0,8.69,Topázio,Não,2020
499,2017.0,8.31,Ametista,Não,2020
500,2019.0,7.77,Ametista,Não,2020
502,2018.0,8.18,Ametista,Não,2020
503,2020.0,7.23,Ágata,Não,2020
506,2020.0,8.78,Topázio,Não,2020
507,2016.0,8.01,Ametista,Não,2020
509,2018.0,8.22,Ametista,Sim,2020
512,2019.0,8.3,Ametista,Sim,2020
513,2020.0,8.73,Topázio,Não,2020
515,2019.0,7.52,Ametista,Não,2020
517,2020.0,6.95,Ágata,Não,2020
518,2019.0,8.32,Ametista,Não,2020
520,2018.0,8.17,Ametista,Sim,2020
521,2018.0,8.65,Topázio,Não,2020
522,2018.0,7.5,Ametista,Não,2020
524,2020.0,8.36,Ametista,Não,2020
527,2017.0,7.9,Ametista,Sim,2020
530,2020.0,5.05,Quartzo,Não,2020
531,2019.0,7.58,Ametista,Sim,2020
533,2019.0,5.64,Quartzo,Não,2020
534,2019.0,8.31,Ametista,Não,2020
535,2019.0,6.96,Ágata,Não,2020
540,2018.0,7.48,Ametista,Não,2020
541,2019.0,9.1,Topázio,Sim,2020
544,2019.0,6.71,Ágata,Não,2020
545,2020.0,6.74,Ágata,Não,2020
546,2018.0,4.93,Quartzo,Não,2020
547,2018.0,7.28,Ágata,Não,2020
549,2017.0,4.58,Quartzo,Não,2020
552,2019.0,5.73,Quartzo,Não,2020
555,2019.0,7.82,Ametista,Não,2020
557,2018.0,7.7,Ametista,Não,2020
559,2019.0,5.87,Quartzo,Não,2020
560,2019.0,6.86,Ágata,Não,2020
561,2019.0,6.01,Quartzo,Não,2020
562,2019.0,8.36,Ametista,Não,2020
564,2019.0,7.29,Ametista,Não,2020
568,2017.0,7.72,Ametista,Não,2020
569,2020.0,9.23,Topázio,Sim,2020
570,2019.0,7.68,Ametista,Não,2020
574,2019.0,7.64,Ametista,Não,2020
577,2019.0,5.3,Quartzo,Não,2020
579,2017.0,7.84,Ametista,Sim,2020
581,2018.0,4.74,Quartzo,Não,2020
583,2019.0,7.42,Ametista,Não,2020
585,2018.0,6.52,Ágata,Não,2020
586,2020.0,7.98,Ametista,Não,2020
588,2019.0,8.66,Topázio,Não,2020
589,2019.0,7.39,Ametista,Não,2020
594,2020.0,7.97,Ametista,Não,2020
597,2019.0,5.84,Quartzo,Não,2020
598,2019.0,6.03,Quartzo,Não,2020
601,2019.0,5.28,Quartzo,Não,2020
602,2019.0,6.2,Ágata,Não,2020
603,2018.0,6.07,Quartzo,Não,2020
604,2018.0,8.47,Ametista,Não,2020
605,2017.0,7.34,Ametista,Não,2020
606,2018.0,7.56,Ametista,Não,2020
608,2017.0,7.58,Ametista,Não,2020
611,2016.0,7.46,Ametista,Não,2020
613,2018.0,6.56,Ágata,Não,2020
614,2018.0,5.5,Quartzo,Não,2020
615,2019.0,9.62,Topázio,Sim,2020
616,2019.0,7.75,Ametista,Não,2020
618,2017.0,4.52,Quartzo,Não,2020
619,2019.0,7.74,Ametista,Não,2020
622,2018.0,6.49,Ágata,Não,2020
624,2019.0,5.23,Quartzo,Não,2020
625,2019.0,5.79,Quartzo,Não,2020
626,2017.0,7.05,Ágata,Não,2020
631,2018.0,6.28,Ágata,Não,2020
634,2018.0,6.15,Ágata,Não,2020
635,2017.0,6.0,Quartzo,Não,2020
636,2019.0,5.71,Quartzo,Não,2020
638,2019.0,6.91,Ágata,Não,2020
639,2019.0,6.07,Quartzo,Não,2020
640,2019.0,7.16,Ágata,Não,2020
642,2019.0,8.0,Ametista,Não,2020
644,2018.0,8.63,Topázio,Sim,2020
645,2020.0,8.6,Topázio,Não,2020
646,2019.0,7.81,Ametista,Não,2020
647,2018.0,7.2,Ágata,Não,2020
648,2019.0,6.57,Ágata,Não,2020
655,2020.0,8.47,Ametista,Não,2020
657,2019.0,8.78,Topázio,Não,2020
659,2019.0,5.83,Quartzo,Não,2020
661,2017.0,8.26,Ametista,Não,2020
663,2018.0,7.38,Ametista,Não,2020
664,2019.0,9.22,Topázio,Sim,2020
666,2018.0,3.83,Quartzo,Não,2020
668,2020.0,7.73,Ametista,Não,2020
670,2020.0,8.2,Ametista,Sim,2020
671,2018.0,7.56,Ametista,Não,2020
672,2018.0,7.71,Ametista,Não,2020
676,2018.0,3.93,Quartzo,Não,2020
677,2019.0,7.76,Ametista,Não,2020
678,2019.0,4.72,Quartzo,Não,2020
680,2019.0,7.08,Ágata,Não,2020
681,2018.0,5.65,Quartzo,Não,2020
682,2020.0,8.14,Ametista,Não,2020
683,2019.0,7.3,Ametista,Não,2020
684,2018.0,7.87,Ametista,Não,2020
685,2019.0,7.73,Ametista,Não,2020
686,2018.0,7.77,Ametista,Não,2020
688,2018.0,6.89,Ágata,Não,2020
689,2017.0,7.78,Ametista,Sim,2020
691,2019.0,7.69,Ametista,Não,2020
693,2020.0,8.25,Ametista,Não,2020
695,2020.0,8.63,Topázio,Não,2020
696,2019.0,7.78,Ametista,Sim,2020
698,2020.0,7.01,Ágata,Não,2020
699,2019.0,6.79,Ágata,Não,2020
700,2019.0,6.97,Ágata,Não,2020
702,2019.0,8.82,Topázio,Não,2020
703,2019.0,8.34,Ametista,Não,2020
704,2018.0,7.59,Ametista,Não,2020
707,2019.0,7.79,Ametista,Não,2020
708,2019.0,8.0,Ametista,Não,2020
710,2018.0,8.43,Ametista,Não,2020
712,2020.0,7.59,Ametista,Não,2020
713,2019.0,6.07,Quartzo,Não,2020
714,2018.0,5.55,Quartzo,Não,2020
716,2019.0,7.71,Ametista,Não,2020
718,2019.0,5.55,Quartzo,Não,2020
719,2017.0,5.69,Quartzo,Não,2020
720,2019.0,6.33,Ágata,Não,2020
721,2019.0,5.66,Quartzo,Não,2020
724,2019.0,7.86,Ametista,Não,2020
725,2018.0,6.73,Ágata,Não,2020
731,2019.0,6.44,Ágata,Não,2020
732,2018.0,7.85,Ametista,Não,2020
733,2018.0,7.04,Ágata,Não,2020
737,2019.0,8.07,Ametista,Não,2020
738,2018.0,7.46,Ametista,Não,2020
739,2016.0,8.7,Topázio,Sim,2020
740,2020.0,7.94,Ametista,Não,2020
743,2020.0,7.99,Ametista,Não,2020
744,2019.0,5.08,Quartzo,Não,2020
745,2019.0,5.96,Quartzo,Não,2020
746,2018.0,8.89,Topázio,Sim,2020
747,2019.0,8.15,Ametista,Não,2020
749,2018.0,6.5,Ágata,Não,2020
750,2020.0,5.55,Quartzo,Não,2020
753,2019.0,6.49,Ágata,Não,2020
755,2017.0,7.74,Ametista,Não,2020
756,2019.0,7.43,Ametista,Não,2020
757,2017.0,6.24,Ágata,Não,2020
758,2020.0,7.44,Ametista,Não,2020
760,2020.0,8.64,Topázio,Não,2020
766,2020.0,6.82,Ágata,Não,2020
767,2018.0,7.1,Ágata,Não,2020
768,2017.0,7.73,Ametista,Sim,2020
773,2016.0,7.85,Ametista,Sim,2020
776,2020.0,5.59,Quartzo,Não,2020
777,2019.0,7.01,Ágata,Não,2020
779,2017.0,6.48,Ágata,Não,2020
780,2020.0,8.1,Ametista,Não,2020
782,2017.0,8.44,Ametista,Sim,2020
783,2020.0,7.0,Ágata,Não,2020
785,2019.0,8.81,Topázio,Não,2020
786,2018.0,5.07,Quartzo,Não,2020
789,2018.0,4.68,Quartzo,Não,2020
790,2019.0,9.2,Topázio,Sim,2020
792,2017.0,7.78,Ametista,Não,2020
793,2020.0,8.12,Ametista,Não,2020
794,2017.0,8.28,Ametista,Sim,2020
795,2019.0,7.97,Ametista,Não,2020
796,2018.0,8.62,Topázio,Não,2020
797,2019.0,6.86,Ágata,Não,2020
803,2020.0,6.98,Ágata,Não,2020
807,2019.0,8.09,Ametista,Não,2020
811,2018.0,8.2,Ametista,Não,2020
813,2018.0,8.39,Ametista,Não,2020
814,2019.0,6.86,Ágata,Não,2020
817,2019.0,8.34,Ametista,Não,2020
820,2017.0,8.33,Ametista,Sim,2020
821,2019.0,7.12,Ágata,Não,2020
823,2018.0,8.45,Ametista,Não,2020
824,2019.0,7.75,Ametista,Não,2020
825,2018.0,5.73,Quartzo,Não,2020
826,2020.0,6.38,Ágata,Não,2020
828,2016.0,7.5,Ametista,Sim,2020
829,2017.0,6.51,Ágata,Não,2020
830,2017.0,9.1,Topázio,Sim,2020
831,2019.0,7.89,Ametista,Não,2020
835,2016.0,5.03,Quartzo,Não,2020
837,2019.0,4.05,Quartzo,Não,2020
838,2016.0,7.91,Ametista,Não,2020
840,2019.0,7.49,Ametista,Não,2020
842,2016.0,4.6,Quartzo,Não,2020
846,2019.0,6.99,Ágata,Não,2020
848,2019.0,7.43,Ametista,Não,2020
849,2020.0,7.86,Ametista,Não,2020
850,2016.0,8.19,Ametista,Não,2020
851,2019.0,7.65,Ametista,Não,2020
855,2020.0,7.36,Ametista,Não,2020
858,2019.0,8.59,Topázio,Sim,2020
860,2018.0,8.45,Ametista,Sim,2020
861,2020.0,8.08,Ametista,Não,2020
862,2019.0,8.35,Ametista,Não,2020
866,2019.0,8.56,Topázio,Não,2020
872,2017.0,7.0,Ágata,Não,2020
873,2020.0,7.51,Ametista,Não,2020
874,2016.0,7.71,Ametista,Não,2020
877,2019.0,7.54,Ametista,Não,2020
880,2019.0,4.81,Quartzo,Não,2020
886,2020.0,8.72,Topázio,Não,2020
888,2020.0,6.59,Ágata,Não,2020
889,2019.0,7.63,Ametista,Não,2020
890,2018.0,6.87,Ágata,Não,2020
892,2019.0,7.7,Ametista,Não,2020
894,2018.0,8.8,Topázio,Não,2020
898,2017.0,7.11,Ágata,Não,2020
899,2019.0,7.81,Ametista,Não,2020
902,2019.0,7.72,Ametista,Não,2020
903,2020.0,8.89,Topázio,Não,2020
904,2020.0,7.94,Ametista,Não,2020
906,2017.0,8.93,Topázio,Sim,2020
907,2020.0,8.12,Ametista,Não,2020
908,2019.0,7.16,Ágata,Não,2020
909,2019.0,6.24,Ágata,Não,2020
910,2016.0,4.33,Quartzo,Não,2020
911,2019.0,6.6,Ágata,Não,2020
912,2019.0,4.75,Quartzo,Não,2020
916,2017.0,8.51,Topázio,Sim,2020
919,2020.0,7.13,Ágata,Não,2020
920,2018.0,7.59,Ametista,Sim,2020
922,2019.0,7.29,Ametista,Sim,2020
923,2020.0,7.4,Ametista,Não,2020
926,2018.0,7.65,Ametista,Não,2020
927,2020.0,8.54,Topázio,Não,2020
928,2019.0,8.3,Ametista,Sim,2020
929,2018.0,4.47,Quartzo,Não,2020
930,2019.0,8.37,Ametista,Sim,2020
931,2019.0,8.23,Ametista,Não,2020
932,2017.0,7.53,Ametista,Não,2020
935,2020.0,9.06,Topázio,Não,2020
937,2018.0,8.43,Ametista,Não,2020
938,2016.0,8.38,Ametista,Não,2020
940,2019.0,7.75,Ametista,Não,2020
942,2018.0,7.34,Ametista,Não,2020
943,2020.0,7.94,Ametista,Não,2020
944,2017.0,5.51,Quartzo,Não,2020
948,2018.0,7.36,Ametista,Não,2020
950,2018.0,8.16,Ametista,Sim,2020
951,2020.0,7.08,Ágata,Não,2020
957,2019.0,7.67,Ametista,Não,2020
958,2018.0,8.43,Ametista,Sim,2020
961,2019.0,8.66,Topázio,Não,2020
962,2017.0,5.5,Quartzo,Não,2020
964,2021.0,8.03,Ametista,Não,2020
965,2018.0,7.07,Ágata,Não,2020
968,2020.0,5.58,Quartzo,Não,2020
970,2018.0,7.18,Ágata,Não,2020
973,2019.0,8.12,Ametista,Não,2020
983,2018.0,7.79,Ametista,Não,2020
984,2017.0,5.31,Quartzo,Não,2020
986,2018.0,7.0,Ágata,Não,2020
989,2020.0,7.89,Ametista,Não,2020
991,2019.0,6.8,Ágata,Não,2020
992,2019.0,7.32,Ametista,Não,2020
993,2018.0,7.53,Ametista,Não,2020
994,2019.0,8.68,Topázio,Não,2020
996,2018.0,7.74,Ametista,Não,2020
997,2019.0,8.98,Topázio,Não,2020
999,2018.0,7.0,Ágata,Não,2020
1002,2020.0,8.11,Ametista,Não,2020
1003,2019.0,7.6,Ametista,Não,2020
1004,2020.0,7.68,Ametista,Não,2020
1006,2019.0,7.81,Ametista,Não,2020
1007,2019.0,7.53,Ametista,Não,2020
1010,2019.0,8.58,Topázio,Não,2020
1012,2020.0,8.77,Topázio,Não,2020
1014,2019.0,6.96,Ágata,Não,2020
1015,2018.0,8.05,Ametista,Sim,2020
